Timestamp (ms),Date & Time,Machine Id,Alert ID,Value,Alert Name,Flag
1732967350119,2024-11-30 17:19:10.119200,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 436.04,High Voltage,blue
1732967459992,2024-11-30 17:20:59.993012,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 436.38,High Voltage,blue
1732967487405,2024-11-30 17:21:27.405274,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 436.42,High Voltage,blue
1732967514798,2024-11-30 17:21:54.798225,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 436.49,High Voltage,blue
1732967542309,2024-11-30 17:22:22.309971,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 436.89,High Voltage,blue
1732967569768,2024-11-30 17:22:49.768758,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 436.89,High Voltage,blue
1732967597247,2024-11-30 17:23:17.247574,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 436.41,High Voltage,blue
1732968116797,2024-11-30 17:31:56.797721,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 438.62,High Voltage,blue
