Timestamp (ms),Date & Time,Machine Id,Alert ID,Value,Alert Name,Flag
1732971647322,2024-11-30 18:30:47.322996,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 3.3,Healthy current,yellow
1732972394876,2024-11-30 18:43:14.876182,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 436.51,High Voltage,blue
1732973132967,2024-11-30 18:55:32.967453,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 440.44,High Voltage,blue
1732973901882,2024-11-30 19:08:21.882795,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.16,Healthy current,yellow
1733136167982,2024-12-02 16:12:47.982991,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 416.11,Normal Voltage,blue
1733136963041,2024-12-02 16:26:03.041064,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 417.42,Normal Voltage,blue
1733137484450,2024-12-02 16:34:44.450748,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 0.58,Healthy current,yellow
1733137530243,2024-12-02 16:35:30.243071,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 0.59,Healthy current,yellow
1733137585095,2024-12-02 16:36:25.095054,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 0.61,Healthy current,yellow
1733137749830,2024-12-02 16:39:09.830680,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 0.59,Healthy current,yellow
1733137832116,2024-12-02 16:40:32.116656,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 0.58,Healthy current,yellow
1733201966394,2024-12-03 10:29:26.394584,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 405.9,Normal Voltage,blue
1733202431238,2024-12-03 10:37:11.238248,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 406.62,Normal Voltage,blue
1733202486164,2024-12-03 10:38:06.164299,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 407.44,Normal Voltage,blue
1733202486166,2024-12-03 10:38:06.166111,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.24,Healthy current,yellow
1733202568540,2024-12-03 10:39:28.540842,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 406.82,Normal Voltage,blue
1733202568542,2024-12-03 10:39:28.542683,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.18,Increase Power cunsuption at night,yellow
1733203330082,2024-12-03 10:52:10.082519,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 405.52,Normal Voltage,blue
1733203330085,2024-12-03 10:52:10.085290,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.75,Increase Power cunsuption at night,yellow
1733203439965,2024-12-03 10:53:59.965854,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 404.72,Normal Voltage,blue
1733204405372,2024-12-03 11:10:05.372240,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 405.24,Normal Voltage,blue
1733204542704,2024-12-03 11:12:22.704289,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.39,Increase Power cunsuption at night,yellow
1733204665946,2024-12-03 11:14:25.946381,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 404.78,Normal Voltage,blue
1733204665948,2024-12-03 11:14:25.948112,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.47,Increase Power cunsuption at night,yellow
1733204707347,2024-12-03 11:15:07.347597,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 404.89,Normal Voltage,blue
1733204707349,2024-12-03 11:15:07.349341,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.42,Increase Power cunsuption at night,yellow
1733204872133,2024-12-03 11:17:52.133905,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 406.42,Normal Voltage,blue
1733204872135,2024-12-03 11:17:52.135974,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.41,Increase Power cunsuption at night,yellow
1733204967036,2024-12-03 11:19:27.036337,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 406.41,Normal Voltage,blue
